1;The Rising Sun - Pink;57; Estás en un desierto y te encuentras con un cubo, ¿qué tamaño tiene?; muy grande; tan grande como yo; muy pequeña;
702;Memento;28;“El recuerdo de los pensamientos no es más que un ramo pequeño para nuestras ilusiones.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
703;Memento;28;“El cultivo de la memoria es tan necesario como el alimento al cuerpo.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
704;Memento;28;“La memoria es el único paraíso del cual no podemos ser expulsados.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
705;Memento;28;“Una buena memoria suele ir unida a un juicio débil.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
706;Memento;28;“El recuerdo es el perfume del alma.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
707;Memento;28;“Nada hay más bello y que fortalezca más en la vida, que un puro recuerdo.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
708;Memento;28;“La gran tragedia del mundo es que no cultiva la memoria, y por tanto olvida a los maestros.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
709;Memento;28; ¿Te resulta fácil recordar nuevas nociones?; sí; no; suficiente; depende como me expliquen las nociones
710;Memento;28; ¿Cuál es el evento histórico que primero viene a la mente?; 11 de septiembre de 2001;caída del régimen nazi; bomba atómica en Hiroshima;
711;Round Table;47; ¿En una negociación escucha atentamente a la otra persona?; sí; no; poco frecuentemente; casi siempre
712;Round Table;47; ¿A menudo estás de acuerdo con las conclusiones de los demás?; sí; no; poco frecuentemente;
713;Round Table;47; ¿Esperas a que la otra persona dé su opinión primero?; sí; no; poco frecuentemente; casi siempre
714;Round Table;47; ¿Tiene problemas para cerrar un trato?; sí; no; depende de con quien estoy tratando;
715;Round Table;47; ¿Prefieres el compromiso a un argumento fuerte?; sí; no; poco frecuentemente; casi siempre
716;Round Table;47; ¿Interrumpes a menudo a tu interlocutor?; sí; no; poco frecuentemente; muy a menudo
717;Round Table;47; ¿Sueles hacer bromas sarcásticas?; sí; no; poco frecuentemente;
718;Round Table;47; ¿Siempre piensas que tu interlocutor te está ocultando algo?; sí; no; casi siempre; algunas veces
719;Round Table;47; ¿Crees que a menudo entiendes las necesidades de los demás?; sí; no; poco frecuentemente;
720;Round Table;47; ¿Te inventas algún tema para hablar con alguien?; sí; no; algunas veces; muy a menudo
721;Round Table;47; ¿Te gustan las negociaciones largas y complejas?; sí; no; de ninguna manera; son fascinantes
722;Round Table;47; ¿Te pone nervioso pensar en un posible fracaso?; sí; no; muchisimo;
723;Round Table;47; ¿Tiene dificultad para expresarse durante una negociación?; sí; no; algunas veces; casi siempre
724;Round Table;47; ¿Alguna vez ha tenido palpitaciones durante una negociación?; sí; no; algunas veces;
725;Round Table;47; ¿Alguna vez te han regañado por tu tono de voz?; sí; no; poco frecuentemente; muy a menudo
726;Round Table;47;En la vida siempre hay quien gana y quien pierde?; sí; no; solo es parcialmente cierto;
727;Round Table;47; ¿Eres una persona desconfiada?; sí; no; algunas veces; casi siempre
728;Round Table;47; ¿Qué haces cuando la gente habla de algo que no te importa?; finjo interés; pienso en el trabajo; me comporto normalmente;
729;Round Table;47; ¿Tiendes a modular tu tono de voz?; sí; no; poco frecuentemente; muy a menudo
730;Round Table;47; Colocas un producto en el mercado que inmediatamente muestra grandes problemas técnicos, ¿qué haces?; recojo el producto y devuelvo el dinero; Trato de tratar con las personas que lo compraron.; Ya no respondo a sus solicitudes y me quedo con el dinero.;
731;Round Table;47; ¿Cuál de estas situaciones te presiona más?; cambia de trabajo; mudarse; cambiar de pareja;
732;Round Table;47; En un restaurante, donde sueles ir, pides tu plato favorito pero no es tan bueno como siempre...; ya no vuelvo ahi; puede pasar; Le presento mi inconformidad al dueño del restaurante;
733;Round Table;47; Eres muy hábil en el manejo de las diversas situaciones que te ofrece la vida...; real; falso; suficiente;depende del tipo de situación
734;One Shot - Red;36; Tu coche es:; siempre perfecto; siempre sucio; en buenas condiciones;
735;One Shot - Red;36; Amor es:; un sufrimiento; lo mejor; la capacidad de “soportarse unos con otros”;
736;One Shot - Red;36; Amistad es:; la cosa más importante; una ilusión; algo para cultivar siempre;
737;One Shot - Red;36; El aburrimiento es:; no sientas emociones fuertes; hacer las mismas cosas todos los días; no tener seres queridos cerca;
738;One Shot - Red;36; Melancolía es:; siempre piensa en cosas tristes; ver el lado negativo de las cosas; un buen sentimiento;
739;One Shot - Red;36; La venganza es:; una manera de sentirse mejor; una cosa inútil; un mal presentimiento;
740;One Shot - Red;36; Los filósofos son:; personas que no han encontrado otro trabajo; gente tratando de darle sentido a la vida; personas que tienen poca comprensión de la vida;
741;One Shot - Red;36; Quien vive por ideales...; tendrá una vida triste; vive una vida extraordinaria; él/ella está en paz consigo mismo;
742;One Shot - Red;36; La religión es:; una utopía;salvación; un misterio;
743;One Shot - Red;36; El coraje es:; hacer frente a cada situación; ayudando a otros; no tomes decisiones impulsivas;
744;One Shot - Red;36; Cuando suena la alarma...; me levanto enseguida; miro un poco el teléfono; Lo apago y duermo un poco más;
745;One Shot - Red;36; Por la noche...; no puedo dormir; Me duermo en cuanto toco la cama; me despierto varias veces;
746;One Shot - Red;36; ¿Qué artículos no pueden faltar en tu habitación?; fotos; marionetas; artículos de decoración;
747;One Shot - Red;36; No puedes renunciar a...; una buena compañía; una buena copa de vino; una buena lectura;
748;One Shot - Red;36; La lujuria es:; mi pecado favorito; algo que no me concierne; algo que me asusta, pero me atrae;
749;One Shot - Red;36; Los tatuajes son:; una manera de sobresalir; una forma de cumplir; una forma de hacer imborrables algunos momentos;
750;One Shot - Green;35; ¿Qué hace un niño solo en ese bar de noche?; Él está esperando a los padres.; se escapó de casa; El se perdió;
751;One Shot - Green;35;La transgresión es:; una forma de expresarte; una forma de presumir; un remedio para el aburrimiento;
752;One Shot - Green;35; La tenacidad es:; una cosa que no me funciona; la base para lograr un objetivo; lo que me gustaria tener;
753;One Shot - Green;35; Cuando piensas en ciclismo, ¿cuál es la primera palabra que te viene a la mente?; dopaje; compromiso; libertad; fatiga
754;One Shot - Green;35; ¿Con qué frecuencia cambia el tono de llamada de su teléfono celular?; nunca; con frecuencia; poco frecuentemente;
755;One Shot - Green;35; ¿Qué pastel preferirías recibir para tu cumpleaños?; un pastel de chocolate; un pastel de crema; un pastel de frutas;
756;One Shot - Green;35; Un poster que nunca debe faltar en tu oficina...; la ciudad de nueva york; Mi familia; un balneario;
757;One Shot - Green;35; El horóscopo es:; una tontería; algo en lo que creo; un pasatiempo;
758;One Shot - Green;35; Los soldados son:; personas que arriesgan sus vidas para protegernos; gente haciendo su trabajo; gente fanática;
759;One Shot - Green;35; Tienes la mañana libre, ¿qué haces?; me quedo en la cama; doy un paseo; Leo un libro;
760;One Shot - Green;35;En tu escritorio nunca falta...; una taza de café; un bolígrafo; una tijera;
761;One Shot - Green;35; ¿Cuándo limpias?; nunca; todos los días; poco frecuentemente; muy a menudo
762;One Shot - Green;35; Los coches antiguos...; me fascinan; son solo viejos naufragios; son un must social;
763;One Shot - Green;35; Tu accesorio favorito es…; un sombrero; un par de gafas; una joya;
764;One Shot - Green;35; Tiende a reemplazar las amistades después de un tiempo...; real; falso; poco frecuentemente;
765;One Shot - Green;35; Tu armario es:; Muy ordenado; desordenado; ordenado y desordenado según mi estado de ánimo;
766;One Shot - Green;35; Tu sonrisa es:; sincero; falso; forzado;
767;Soul - Green;48; Junte las manos frente a usted entrelazando los dedos, ¿cuál pulgar está sobre el otro?; Correcto; izquierda; nadie;
768;Soul - Green;48; Cuando piensas en un planeta de nuestra Galaxia, ¿cuál es el primero que te viene a la mente?; Venus; Júpiter; Marte; Plutón
769;Soul - Green;48; ¿Cuál es tu divinidad griega favorita?; Zeus; Poseidón; Apolo; infierno
770;Soul - Green;48; ¿Qué escritor interpreta mejor tus gustos?; Stephen King; Oscar Wilde; Ernest Hemingway;
771;Soul - Green;48;Si piensas en el personaje de Dorian Gray, ¿te ves en él?; sí; no; parcialmente; me gustaria ser como el
772;Soul - Green;48; ¿Te gustaría ser un gladiador o un emperador romano?; Gladiador; Emperador; ninguno de los dos;
773;Soul - Green;48; ¿Te gustaría ser un gran explorador?; sí; no; quizás;
774;Soul - Green;48; Si piensas en un veneno, ¿qué es lo primero que te viene a la mente?; arsénico; cianuro; cicuta;
775;Soul - Green;48; ¿Cuál de estos presidentes estadounidenses te fascina más?; lincoln; kennedy; Nixon;
776;Soul - Green;48; Cuando piensas en un hombre de paz, ¿quién te viene primero a la mente?; gandhi; Mandela; Martin Luther King;
777;Soul - Green;48; ¿Te gustaría visitar otro planeta?; sí mucho; no; quizás; si, pero me daria mucho miedo
778;Soul - Green;48; ¿Cuál de estos cantantes prefieres?; miguel jackson; John Lennon; Freddie Mercury;
779;Soul - Green;48; ¿Cuál de estos instrumentos musicales prefieres?; violín; piano; guitarra;
780;Soul - Green;48; A la palabra libertad se asocia una imagen de :; alas; pez; nubes;
781;Soul - Green;48; A la palabra ternura asocias una imagen de :;un niño; un abrazo; un hombre viejo;
782;Soul - Green;48; A la palabra violencia se le asocia una imagen de:; un arma; Una bofetada; un cuchillo;
783;Soul - Green;48; A la palabra futuro se le asocia una imagen de:; un ordenador; un cielo despejado; un robot;
784;Soul - Green;48; ¿En cuál de estos rascacielos te gustaría vivir?; Burj Khalifa; edificio Empire State; No me gustaría vivir en un rascacielos.;
785;Soul - Pink;49; A la palabra pobreza se le asocia una imagen de:; un hombre sin hogar; un niño africano; un mundo llorando; gente feliz
786;Soul - Pink;49; En la televisión escuchas que ha ocurrido un evento catastrófico, ¿qué crees que sucedió?; un terremoto; un huracán; un tsunami;
787;Soul - Pink;49; Si pudieras vivir en una época pasada, ¿cuál te gustaría?; Antigua Grecia; Renacimiento; Antiguo Egipto; Edades medias
788;Soul - Pink;49; Me gustaría ser:; rico; libre; inmortal; contento
789;Soul - Pink;49; No soporto a la gente:; egoísta; egocéntrico; aburrido; siempre tarde
790;Soul - Pink;49;¿Qué género de música prefieres?; roca; clásico; estallido; no amo la musica
791;Soul - Pink;49; ¿Cuál es tu superhéroe favorito de estos?; hombre murciélago; hombre araña; Casco;
792;Soul - Pink;49; Cuando en parte tienes una persona alta, ¿cómo te sientes?; intrigado; sereno; avergonzado;
793;Soul - Pink;49; ¿Qué famoso animal de película te gustaría ser?; pedro conejo; rey kong; Aleta;
794;Soul - Pink;49; ¿Qué animal acuático te representa mejor?; ballena; tiburón; delfín;
795;Soul - Pink;49; Está lloviendo y estás sin paraguas, ¿qué decides hacer?; busco refugio; Busco a alguien con un paraguas; sigo caminando bajo la lluvia;
796;Soul - Pink;49; Mientras hablas de un tema que conoces muy bien, te das cuenta de que la persona que tienes delante no te presta atención, ¿qué haces?; trato de explicarlo de una manera mas simple; sigo igual; Me pongo nervioso;
797;Soul - Pink;49; Tienes una entrada para visitar uno de estos continentes, ¿cuál eliges?;África; Europa; Asia;
798;Soul - Pink;49; Cuando estás en la playa, ¿qué prefieres?; silencio; un libro; una cerveza fria;
799;Soul - Pink;49; ¿Te hubiera gustado ser faraón?; sí mucho; no; quizás;
800;Soul - Pink;49; me gustaria morir...; de manera heroica; sin darse cuenta; junto con todas las personas que amo;
801;Soul - Pink;49; Si tuvieras que elegir entre estos meses...; enero; Mayo; Octubre; Agosto
802;Soul - Pink;49; Una mujer siempre perfectamente maquillada te excita:; admiración; malestar; indiferencia;
803;Soul - Yellow;51; ¿Sales de casa sin peinarte?; sí a veces; nunca; casi siempre;
804;Soul - Yellow;51; En tu jardín plantarías:; muchas flores de colores; un retoño; un arbol alto;
805;Soul - Yellow;51; Has decidido volver a practicar un deporte, ¿cómo gestionas tu tiempo?; Me tomo el tiempo para practicarlo.; lo hago a diario; lo hago cuando puedo;
806;Soul - Yellow;51; ¿Cuál de estos artículos electrónicos portátiles preferirías tener?; relojes inteligentes; visor 3d; audífonos inalámbricos;
807;Soul - Yellow;51; ¿Te gusta ver la tele?; sí; no; poco frecuentemente;
808;Soul - Yellow;51;¿Qué mascota prefieres entre estas?; conejo enano; conejillo de indias; parot;
809;Soul - Yellow;51; Las personas cercanas a ti son todas muy puntuales...; real; falso; casi todos; casi ninguno
810;Soul - Yellow;51; Solo cuidas a los demás si los demás te cuidan a ti...; real; falso; algunas veces; casi siempre
811;Soul - Yellow;51; ¿Tratas de evitar discusiones sobre el sentido de la vida?; sí; no; algunas veces; casi siempre
812;Soul - Yellow;51; ¿Te sientes una persona disciplinada?; sí; no; poco frecuentemente; muy a menudo
813;Soul - Yellow;51; ¿Te sientes una persona especial?; sí; no; poco frecuentemente; muy a menudo
814;Soul - Yellow;51; ¿Te sientes una persona tímida?; sí; no; algunas veces; casi siempre
815;Soul - Yellow;51; ¿Te sientes una persona curiosa?; sí; no; poco frecuentemente; muy a menudo
816;Soul - Yellow;51; ¿Te sientes como una persona que siempre está al límite?; sí; no; algunas veces;
817;Soul - Yellow;51; ¿Te sientes como una persona privada?; sí; no; casi siempre;
818;Soul - Yellow;51; ¿Te sientes una buena persona?; sí; no; poco frecuentemente;
819;Soul - Yellow;51; ¿Te sientes una persona creativa?; sí; no; poco frecuentemente; muy a menudo
820;Soul - Yellow;51; ¿Te sientes una persona olvidadiza?; sí; no; muy a menudo; algunas veces
821;Soul - Red;50; ¿Te sientes una persona caritativa?; sí; no; poco frecuentemente;
822;Soul - Red;50; ¿Te sientes una persona imaginativa?; sí; no; poco frecuentemente; casi siempre
823;Soul - Red;50; ¿Te sientes una persona humilde?; sí; no; poco frecuentemente; casi siempre
824;Soul - Red;50; ¿Te sientes una persona optimista?; sí; no; poco frecuentemente; casi siempre
825;Soul - Red;50; ¿Te sientes una persona pesimista?; sí; no; poco frecuentemente; casi siempre
826;Soul - Red;50; ¿Te sientes una persona organizada?; sí; no; poco frecuentemente; casi siempre
827;Soul - Red;50;¿Te sientes una persona habladora?; sí; no; poco frecuentemente; casi siempre
828;Soul - Red;50; ¿Te enganchas cuando ves telenovelas?; sí; no; suficiente; yo no veo telenovelas
829;Soul - Red;50; ¿Siempre estás buscando situaciones aventureras?; sí; no; poco frecuentemente; casi siempre
830;Soul - Red;50; ¿Tiene hábitos que se han arraigado durante años?; sí; no; por desgracia sí;
831;Soul - Red;50; ¿Te gustaría examinar objetos de la antigüedad?; sí; no;tal vez, nunca lo he intentado;
832;Soul - Red;50; ¿Te gustaría ser capaz de interpretar correctamente las pruebas médicas?; sí; no; algunas veces;
833;Soul - Red;50; ¿Le gustaría operar una grúa en un sitio de construcción?; sí; no;tal vez, nunca lo he intentado;
834;Soul - Red;50; ¿Le gustaría realizar un análisis forense en la escena de un crimen?; sí; no;tal vez, nunca lo he intentado;
835;Soul - Red;50; ¿Te gustaría enseñar a un niño a jugar con otros niños?; sí; no;tal vez, nunca lo he intentado;
836;Soul - Red;50; ¿Te gustaría grabar frases en madera?; sí; no;tal vez, nunca lo he intentado;
837;Soul - Red;50; ¿Te gustaría estudiar especies marinas?; sí; no; tal vez, nunca lo hice;
838;Soul - Red;50; ¿Te gustaría trabajar en el ejército?; sí; no; tal vez, no lo sé;
839;Soul - Red;50; ¿Le gustaría recibir cumplidos por:; una buena personalidad; valentía; inteligencia;
840;Behave;2; ¿La gente respeta la ley por miedo a las sanciones?; seguramente; no; casi siempre;
841;Behave;2;¿La inmigración crea problemas?; seguramente; no; poco frecuentemente; muy a menudo
842;Behave;2; ¿La mayoría de la gente es mentirosa?; sí; no; solo es parcialmente cierto;
843;Behave;2; ¿Participa en algún evento político?; sí; no; poco frecuentemente; muy a menudo
844;Behave;2; ¿Eres voluntario en alguna asociación?; sí; no; poco frecuentemente; muy a menudo
845;Behave;2; ¿Respetas las señales de prohibición?; sí; no; poco frecuentemente; casi siempre
846;Behave;2; ¿Tienes cuidado de no contaminar?; sí; no; poco frecuentemente; casi siempre
847;Behave;2; ¿Escuchas la radio a todo volumen?; sí; no; poco frecuentemente; muy a menudo
848;Behave;2; Cuando ves a una persona en uniforme...; yo lo respeto; soy indiferente; tengo un sentimiento de resentimiento;
849;Behave;2; Cuando ves a tu amigo comportarse de forma extraña piensas:; él/ella quiere ser el centro de atención; él / ella debe haber tenido una infancia difícil; es una persona extrovertida;
850;Behave;2; Para lograr sus objetivos, con mucho gusto eludiría algunas reglas:; real; falso; depende de la importancia de mi objetivo;
851;Behave;2; ¿Cómo consideras a las personas que hacen voluntariado?; generoso; emprendedor; como todas las demás personas; audaz
852;Behave;2; Cuando conduces, ¿cómo te comportas?; soy imprudente; soy muy cuidadoso; Conduzco tranquilo escuchando buena música;
853;Behave;2;Vas en el autobús y ves a un anciano parado, ¿qué haces?; le dejo mi asiento; Estoy buscando un asiento libre para él.; Yo no hago nada;
854;Behave;2; Hablas con una persona que tiene problemas de audición y le cuesta entenderte, ¿qué haces?; Dejaré de hablar ahora; levanto mucho la voz; Enuncio las palabras más despacio.;
855;Behave;2; Te encuentras un maletín lleno de dinero en la calle, ¿qué haces?; Lo escondo y lo llevo a casa.; Saco el dinero y dejo el maletín ahí.; se lo entrego a la policia;
856;Behave;2; Las personas que no respetan la religión de los demás...; son incivilizados; tendrán sus razones; seguramente no respetan muchas otras cosas;
857;Behave;2; ¿Cuál de estos temas sientes más cercano a tu sensibilidad?; asistencia a ancianos; protección infantil; bienestar de los animales;
858;Behave;2; ¿Te ofrecerías como voluntario en un hogar de ancianos?; no; seguramente; No sé;
859;Behave;2; ¿Dejas de hacer lo que estás haciendo para ayudar a otros?; sí; no; poco frecuentemente; muy a menudo
860;Behave;2;¿Ayudarías a una persona discapacitada a vestirse?; sí; no;tal vez, nunca lo he intentado;
861;Behave;2; ¿Te interesan las leyes y sus aplicaciones?; sí; no; poco frecuentemente;
862;Behave;2; Una persona se siente mal a tu lado en el metro, ¿cómo te comportas?; lo/la ayudo inmediatamente; Inmediatamente llamo a una ambulancia; Pido ayuda a otras personas en el metro.;
863;Reaction - Blue;40; ¿Sobreviviste a un accidente de avión gracias a?; fue solo suerte; Dios; extrañas coincidencias;
864;Reaction - Blue;40; Durante un viaje en el metro ves a una mujer siendo asaltada sin darte cuenta. ¿Qué estás haciendo?; No sé; Llamaré a la policía; no pretendo nada;
865;Reaction - Blue;40; Presencias un ataque a unos metros de ti, ¿cómo te comportas?; ayudo a la persona agredida; Llamaré a la policía; permanezco inmóvil;
866;Reaction - Blue;40; Te encuentras con un hombre que te pide caridad, ¿cómo te comportas?; le dejo una oferta; lo insulto; me quedo indiferente;
867;Reaction - Blue;40; Tienes una rueda pinchada, ¿qué haces?; Yo lo cambie; pido ayuda; Espero que alguien se detenga y me ayude.;
868;Reaction - Blue;40; Te quedas solo en tu ciudad, ¿qué haces?; Me escapé; Me quedo en casa;Paso mis días vagando sin rumbo;
869;Reaction - Blue;40; Cuando miras las estrellas...; Puedo ver formas; admiro su belleza; me siento tan pequeño;
870;Reaction - Blue;40; Ves a una hermosa chica haciendo autostop durante una fuerte tormenta, ¿qué haces?; Me detengo y la dejo ir; finjo no verla; sigo mi camino;
871;Reaction - Blue;40; Acaba de ocurrir una colisión trasera, ¿qué haces?; Me detengo y pregunto si alguien resultó herido.; sigo mi camino; Llamaré a la policía;
872;Reaction - Blue;40; Cuando viajas en avión..; yo duermo; Yo leo; estoy ansioso;
873;Reaction - Blue;40; Detenido en el coche en una columna..; Espero a que termine la fila; Pienso como saltarme la columna; hago sonar la bocina;
874;Reaction - Blue;40; Te escapaste después de causar un accidente, ¿le dirías a alguien?; no le diría a nadie; después de un tiempo iría a la policía; Se lo diría a la persona más querida que tengo.;
875;Reaction - Blue;40; De repente recibes un beso de una persona desconocida, ¿qué haces?; permanezco inmóvil; Yo me enojo; Me escapé;
876;Reaction - Blue;40; Hiciste una gran victoria, ¿qué haces?; no le digo a nadie;Ofrezco un trago a todos.; Inmediatamente pienso en mi futuro.;
877;Reaction - Blue;40; Durante una salida en bicicleta se desata una tormenta muy fuerte, ¿qué haces?; Estoy buscando un lugar para cobijarme; Empiezo a pedalear rápido; Disfruto de la tormenta continuando la salida en bici;
878;Reaction - Blue;40; Un perro callejero viene hacia ti gruñendo, ¿qué haces?; Me escapé; trato de mantener la calma; Me quedo indiferente y sigo mi camino;
879;Reaction - Blue;40; Si tomaras el control de un avión que se estrella, ¿dónde intentarías aterrizar?; En un campo; en una pista de aterrizaje; en el agua;
880;Reaction - Blue;40; Si ocurre un terremoto, ¿qué haces?; salgo corriendo a la calle; me quedo donde estoy; Intento ayudar a los que están cerca de mí.;
881;Reaction - Blue;40; Estás en el primer piso de un edificio cuando se produce un incendio, ¿qué haces?; me tiro desde el balcon de la casa; tomo el ascensor; corro escaleras arriba;
882;Reaction - Blue;40; Si te pierdes por la noche en un lugar aislado, ¿qué haces?; me quedo donde estoy; estoy buscando ayuda; No sé;
883;Reaction - Blue;40;¿Has soñado con nadar en el océano entre los peces, cómo te sientes al despertar?; me siento sereno; empiezo el día positivamente; Siento miedo, le tengo miedo al agua.;
884;Reaction - Red;43; Estás en una isla desierta y necesitas construirte un refugio, ¿dónde lo consigues?; en la playa; arriba en la colina; en cualquier lugar está bien;
885;Reaction - Red;43; Estás en una fiesta con tu hijo pero nadie juega con él, ¿qué haces?; Lo animo a que conozca a los otros niños.; me lo llevo; observo como se comporta;
886;Reaction - Red;43; Hiciste un examen y estabas convencido de que estabas preparado pero reprobaste, ¿cómo te comportas?; me enojo con el profesor; Creo que lo haré mejor la próxima vez.; cambio de curso de estudio;
887;Reaction - Red;43; Si te encontraras con nativos en una isla desierta, ¿cómo te comportarías?; les pediria ayuda; me escaparía; trataría de hablar con ellos;
888;Reaction - Red;43; Un insecto nunca visto se arrastra por tu ventana, ¿cómo te comportas?;mato al insecto; no pretendo nada; Llamo a alguien para mostrarles el insecto;
889;Reaction - Red;43; Llegaste a la caja pero olvidaste tu billetera, ¿qué haces?; me disculpo y me voy a casa; Pregunto si me pueden dar la mercancía de todos modos; Le pido a alguien si me puede prestar algo de dinero;
890;Reaction - Red;43; Estás en un bosque, ¿cómo son los árboles?; alto y grueso; bajo y escaso; en muy mal estado;
891;Reaction - Red;43; Estás en un bosque, ¿a qué hora del día?; noche; día; puesta de sol;
892;Reaction - Red;43; Estás en un bosque y tienes un arroyo frente a ti, ¿cómo es?; profundo; bajo; muy ancho;
893;Reaction - Red;43; Estás en un bosque y te encuentras con un río frente a ti, ¿qué haces?; lo cruzo; me quedo donde estoy; Espero que alguien venga a ayudarme.;
894;Reaction - Red;43; Estás en un bosque, es de noche y encuentras una cueva oscura, ¿qué haces?; entro de inmediato; tengo miedo pero entro; No entro, tengo miedo.;
895;Reaction - Red;43; Estás caminando por un bosque, ¿cuál es el color que domina el paisaje?;verde brillante; verde oscuro; rojo;
896;Reaction - Red;43; Estás en un bosque, ¿cómo está el clima?; hay un hermoso dia; esta muy nublado; es un día sombrío;
897;Reaction - Red;43; En un bosque encuentras una llave, ¿cómo es?; oxidado; nuevo; ligeramente desgastado;
898;Reaction - Red;43; Estás ocupado pero el teléfono sigue sonando, ¿qué haces?; siempre respondo; respondo de vez en cuando; no contesto el teléfono;
899;Reaction - Red;43; Olvidaste el grifo abierto pero estás en el trabajo, ¿qué haces?; vengo a casa; llamo a un vecino; Lo cerraré cuando llegue a casa.;
900;Reaction - Red;43; Tu bebé no deja de llorar, ¿qué haces?; trato de calmarlo; llamo a mis padres; yo voy al hospital;
901;Reaction - Red;43; Llaman a la puerta por la noche, ¿qué haces?; Finjo que no estoy allí; les pregunto quienes son; Me apresuro a abrirlos con mucho miedo;
902;Reaction - Red;43; Eres testigo del robo de tu auto, ¿qué haces?; Llamaré a la policía; Me desespero; Trato de detener a los ladrones;
903;Reaction - Red;43;Eres testigo de una pelea entre dos de tus amigos, ¿qué haces?; trato de dividirlos; me enojo con los dos; Tomo la defensa de uno solo;
904;Reaction - Red;43; Entras en una tienda y ves a alguien gastando mucho dinero, ¿qué piensas?; el es rico; ¿de dónde viene el dinero?; Suertudo;
905;Reaction - Pink;42; Tu mejor amigo, después de muchos sacrificios consigue un ascenso en tu empresa, ¿qué haces?; lo felicito; me quedo indiferente; ya no soy su amigo;
906;Reaction - Pink;42; Se le presenta una oferta de ganancias importante pero poco clara, ¿qué hace?; rechazo la oferta; acepto inmediatamente; Me tomo el tiempo para decidir qué hacer.;
907;Reaction - Pink;42; Mientras caminas de noche te detiene una chica encantadora, ¿qué haces?; me detengo a conocerla; Me escapé; Le pregunto si necesita ayuda.;
908;Reaction - Pink;42; Entras en el ascensor y te encuentras a solas con una joven que tiene un grave defecto físico, ¿qué haces?; no pretendo nada; Miro a mi alrededor; Secretamente miro su problema; la miro fijamente
909;Reaction - Pink;42;Caminando por una playa encuentras una pulsera de oro, ¿qué haces?; busco socorrista; Detengo a las personas cercanas a mí.; lo vendo;
910;Reaction - Pink;42; Durante un viaje en una lancha a motor, el motor de la lancha se descompone. ¿A qué te dedicas?; trato de arreglar el motor; entro en pánico; Intento contactar con alguien que me pueda ayudar.;
911;Reaction - Pink;42; Estás en una entrevista con otras 4 personas, todas están contratadas menos tú. ¿A qué te dedicas?; Me escapé; me enojo mucho; exijo explicaciones;
912;Reaction - Pink;42; Te enteras que tus compañeros de trabajo son amantes, ¿qué haces?; me quedo indiferente; le digo al jefe; se lo digo a mis otros compañeros;
913;Reaction - Pink;42; Estás en un lugar desconocido, ¿qué haces?; Me escapé; yo uso el navegador; Memorizo el nombre de una calle a mi alrededor;
914;Reaction - Pink;42; Te encuentras en una nueva ciudad sin celular y solo un mapa en tus manos, ¿qué haces?; no se como usarlo; me oriento facilmente; Estudio el mapa para saber a dónde ir.;
915;Reaction - Pink;42;Tienes que armar los muebles que te dieron, ¿qué haces?; pido ayuda; los armo facilmente; no es fácil pero puedo hacerlo;
916;Reaction - Pink;42; Tienes que organizar el evento de tus sueños, ¿dónde lo organizas?; en una playa maravillosa; en una lujosa villa; en un hermoso jardín;
917;Reaction - Pink;42; Cuando hablas por teléfono con alguien, ¿qué haces?; pienso en otra cosa; yo fumo; Solo me concentro en la llamada;
918;Reaction - Pink;42; Estás frente a un castillo, ¿de qué material es la puerta de entrada?; madera; vidrio; planchar; el plastico
919;Reaction - Pink;42; Estás frente a un castillo, ¿cuál es la característica de la puerta principal?; es simple; esta cubierto de plantas; es enorme;
920;Reaction - Pink;42; Acabas de entrar en un castillo, ¿qué es lo primero que ves?; una gran chimenea; una habitación grande con una hermosa decoración; una biblioteca con miles de libros; un pasillo muy estrecho
921;Reaction - Pink;42; Estás dentro de un castillo y te encuentras con una escalera, ¿cómo es?; espiral;es enorme con escalones muy anchos; es muy alto;
922;Reaction - Pink;42; Estás dentro de un castillo y entras en una habitación del piso superior, ¿qué ves desde la ventana?; un gran césped verde; un bosque lleno de nieve; un mar tormentoso; una ciudad
923;Reaction - Pink;42; Acabas de entrar en un castillo y encuentras una puerta trasera que conduce a un patio, ¿cómo es?; es hermoso y ordenado; es desordenado pero sería hermoso si se mantuviera bien; está mal mantenido y da miedo;
924;Reaction - Pink;42; Entraste en un castillo, ¿quién es el propietario?; una persona agradable; una persona aterradora; el castillo está deshabitado;
925;Reaction - Green;41; Has entrado en un castillo y tienes mucha hambre, ¿qué encuentras para comer?; nada; cada manjar; solo carne de caza;
926;Reaction - Green;41; Estás frente a un castillo, ¿de qué tamaño es?; es pequeño y bien mantenido; es genial pero se esta cayendo a pedazos; es grande y cuidada en cada detalle;
927;Reaction - Green;41;¿Qué camino tomaste para llegar frente a un hermoso castillo?; un camino estrecho; Pasé por hermosos campos verdes; un camino de tierra pero grande;
928;Reaction - Green;41; Has entrado en un castillo y ves una mesa grande, ¿qué forma tiene?; hexagonal; circular; rectangular;
