1;The Rising Sun - Pink;57;Sei in un deserto e ti imbatti su un cubo, quanto è grande?;molto grande;grande come me;molto piccolo;
740;One Shot - Red;36;I filosofi sono:;persone che non hanno trovato un altro lavoro;persone che cercano di dare un senso alla vita;persone che hanno capito poco della vita ;
741;One Shot - Red;36;Chi vive di ideali...;avrà una vita triste;vive una vita straordinaria;è in pace con se stesso;
742;One Shot - Red;36;La religione è:;un'utopia;la salvezza;un mistero;
743;One Shot - Red;36;Il coraggio è:;affrontare ogni situazione;aiutare gli altri;non prendere decisioni impulsive;
744;One Shot - Red;36;Quando suona la sveglia...;mi alzo subito;guardo un po’ il telefono;la spengo e dormo un altro po’ ;
745;One Shot - Red;36;Di notte...;non riesco a dormire;mi addormento appena tocco il letto;mi sveglio più volte;
746;One Shot - Red;36;Quali oggetti non possono mancare nella tua stanza?;foto;pupazzi;oggetti d'arredamento;
747;One Shot - Red;36;Non riesci a rinunciare a...;una bella compagnia;un buon bicchiere di vino;una buona lettura;
748;One Shot - Red;36;La lussuria è:;il mio peccato preferito;una cosa che non mi riguarda;una cosa che mi spaventa, ma mi attrae;
749;One Shot - Red;36;I tatuaggi sono:;un modo per distinguersi;un modo per conformarsi;un modo per rendere indelebili alcuni momenti;
750;One Shot - Green;35;Cosa ci fa un bambino da solo di sera in quel bar?;sta aspettando i genitori;è scappato di casa;si è perso;
751;One Shot - Green;35;La trasgressione è:;un modo per esprimersi;un modo per mettersi in mostra;un rimedio alla noia;
752;One Shot - Green;35;La tenacia è:;una cosa che non fa per me;la base per raggiungere un obiettivo;la cosa che mi piacerebbe avere;
753;One Shot - Green;35;Se pensi al ciclismo qual è la prima parola che ti viene in mente?;doping;impegno; libertà;fatica
754;One Shot - Green;35;Ogni quanto cambi la suoneria del tuo cellulare?;mai;spesso;raramente;
755;One Shot - Green;35;Quale torta preferiresti ricevere per il tuo compleanno?;una torta al cioccalato;una torta alla crema;una torta alla frutta;
756;One Shot - Green;35;Un poster che non dovrebbe mai mancare nel tuo ufficio...;la città di New York;la mia famiglia;una località di mare;
757;One Shot - Green;35;L'oroscopo è:;una sciocchezza;un qualcosa in cui credo;un passatempo;
758;One Shot - Green;35;I soldati sono:;persone che rischiano la vita per proteggerci;persone che fanno il loro lavoro; persone fanatiche;
759;One Shot - Green;35;Hai la mattina libera, cosa fai?;resto a letto;faccio una bella passeggiata;leggo un libro;
760;One Shot - Green;35;Sulla tua scrivania non manca mai...;una tazza di caffè;una penna;una forbice;
761;One Shot - Green;35;Quando fai le pulizia?;mai;ogni giorno;raramente;molto spesso
762;One Shot - Green;35;Le macchine d'epoca...;mi affascinano; sono solo vecchi rottami;sono un must sociale;
763;One Shot - Green;35;Il tuo accessorio preferito è...;un cappello;un paio di occhiali;un gioiello;
764;One Shot - Green;35;Tendi a sostituire le amicizie dopo un po’ di tempo...;vero;falso;solo alcune;
765;One Shot - Green;35;Il tuo armadio è:;ordinatissimo;disordinato;a giorni ordinato, a giorni no;
766;One Shot - Green;35;Il tuo sorriso è:;sincero;falso;forzato;
767;Soul - Green;48;Unisci le mani davanti a te intrecciando le dita, quale pollice sovrasta l'altro?;destro ;sinistro ;nessuno;
768;Soul - Green;48;Se pensi a un pianeta nella nostra Galassia, qual è il primo che ti viene in mente?;Venere;Giove;Marte;Plutone
769;Soul - Green;48;Qual è la divinità greca che preferisci?;Zeus;Poseidone;Apollo;Ade
770;Soul - Green;48;Quale scrittore interpreta maggiormente i tuoi gusti?;Stephen King;Oscar Wilde;Ernest Hemingway;
771;Soul - Green;48;Se pensi al personaggio di Dorian gray, ti rivedi in lui?;si;no;in parte;vorrei essere come lui
772;Soul - Green;48;Vorresti essere stato un gladiatore o un imperatore romano?;gladiatore;imperatore;nessuno dei due;
773;Soul - Green;48;Ti sarebbe piaciuto essere un grande esploratore?;si;no;forse;
774;Soul - Green;48;Se pensi a un veleno, qual è il primo che ti viene in mente?;arsenico;cianuro;cicuta;
775;Soul - Green;48;Quale di questi presidenti americani ti affascina maggiormente?;Lincoln;Kennedy;Nixon;
776;Soul - Green;48;Se pensi a un uomo di pace, chi ti viene in mente per primo?;Gandhi;Mandela;Martin Luther King;
777;Soul - Green;48;Ti piacerebbe visitare un altro pianeta?;si, moltissimo;no;forse;sì, ma avrei molta paura
778;Soul - Green;48;Quale tra questi cantanti preferisci?;Michael Jackson;John Lennon;Freddie Mercury;
779;Soul - Green;48;Quale tra questi strumenti musicali preferisci?;violino;pianoforte;chitarra;
780;Soul - Green;48;Alla parola libertà associ un'immagine di :;ali;pesci;nuvole;
781;Soul - Green;48;Alla parola tenerezza associ un'immagine di :;un bambino;un abbraccio;un anziano;
782;Soul - Green;48;Alla parola violenza associ un'immagine di :;una pistola;uno schiaffo;un coltello;
783;Soul - Green;48;Alla parola futuro associ un'immagine di :;un computer;un cielo limpido;un robot;
784;Soul - Green;48;In quale di questi grattacieli vorresti vivere?;Burj Khalifa ;Empire State Building;non vorrei vivere in un grattacielo;
785;Soul - Pink;49;Alla parola povertà associ un'immagine di:;un senzatetto;un bambino africano;un mondo che piange;persone felici
786;Soul - Pink;49;In tv ascolti che è successo un evento catastrofico, cosa pensi sia successo?;un terremoto;un uragano;uno tsunami;
787;Soul - Pink;49;Se potessi vivere in un'epoca passata quale ti piacerebbe?;Antica Grecia;Rinascimento;Antico Egitto;Medioevo
788;Soul - Pink;49;Mi piacerebbe essere:;ricco;libero;immortale;felice
789;Soul - Pink;49;Non sopporto le persone:;egoiste;egocentriche;noiose;sempre in ritardo
790;Soul - Pink;49;Quale genere di musica preferisci?;rock;classica;pop;non amo la musica
791;Soul - Pink;49;Qual è il tuo supereroe preferito tra questi?;Batman;Spiderman;Hulk;
792;Soul - Pink;49;Quando in parte hai una persona altissima, come ti senti?;incuriosito;sereno;imbarazzato;
793;Soul - Pink;49;Quale animale di celebri film vorresti essere?;Peter Rabbit;King Kong;Flipper;
794;Soul - Pink;49;Quale animale acquatico ti rappresenta meglio?;balena;squalo;delfino;
795;Soul - Pink;49;Diluvia e sei senza ombrello, cosa fai?;cerco un riparo;cerco qualcuno con un ombrello;continuo a camminare sotto la pioggia;
796;Soul - Pink;49;Mentre parli di un argomento che conosci molto bene ti accorgi che chi hai di fronte non ti presta attenzione, cosa fai?;cerco di spiegarglielo in maniera più semplice;continuo lo stesso;mi innervosisco;
797;Soul - Pink;49;Hai un biglietto per visitare uno di questi continenti, quale scegli?;Africa;Europa;Asia;
798;Soul - Pink;49;In spiaggia preferisci:;prendere il sole;leggere un libro;bere una birra fresca;
799;Soul - Pink;49;Ti sarebbe piaciuto essere un faraone?;sì, moltissimo;no;forse;
800;Soul - Pink;49;Mi piacerebbe morire...;in modo eroico;senza accorgemene;insieme a tutte le persone che amo;
801;Soul - Pink;49;Scegli tra questi mesi...;gennaio;maggio;ottobre;agosto
802;Soul - Pink;49;Una donna sempre truccata perfettamente ti suscita:;ammirazione;disagio;indifferenza;
803;Soul - Yellow;51;Esci di casa senza pettinarti?;sì, qualche volta;mai;praticamente sempre;
804;Soul - Yellow;51;Nel tuo giardino pianteresti:;tanti fiorellini colorati;un alberello;un albero ad alto fusto;
805;Soul - Yellow;51;Hai deciso di praticare nuovamente uno sport, come gestisci il tempo?;mi prendo il tempo necessario per praticarlo;lo faccio quotidianamente;lo faccio quando posso;
806;Soul - Yellow;51;Quale tra questi oggetti elettronici indossabili preferiresti avere?;smartwatch;visore 3d;cuffie wireless;
807;Soul - Yellow;51;Ti piace guardare la televisione?;molto;poco;per nulla;
808;Soul - Yellow;51;Quale animale domestico preferisci tra questi?;coniglio nano;porcellino d'India;pappagallo;
809;Soul - Yellow;51;Le persone a te vicine sono tutte molto puntuali...;vero;falso;quasi tutte;quasi nessuna
810;Soul - Yellow;51;Ti prendi cura degli altri solo se gli altri si prendono cura di te...;vero;falso;a volte;quasi sempre
811;Soul - Yellow;51;Cerchi di evitare discussioni sul senso della vita?;sì;no;a volte;quasi sempre
812;Soul - Yellow;51;Ti senti una persona disciplinata?;sì;no;raramente;molto spesso
813;Soul - Yellow;51;Ti senti una persona originale?;sì;no;raramente;molto spesso
814;Soul - Yellow;51;Ti senti una persona timida?;sì;no;a volte;quasi sempre
815;Soul - Yellow;51;Ti senti una persona curiosa?;sì;no;raramente;molto spesso
816;Soul - Yellow;51;Ti senti una persona sempre in tensione?;sì;no;a volte;
817;Soul - Yellow;51;Ti senti una persona riservata?;sì;no;quasi sempre;
818;Soul - Yellow;51;Ti senti una persona piacevole?;sì;no;raramente;
819;Soul - Yellow;51;Ti senti una persona creativa?;sì;no;raramente;molto spesso
820;Soul - Yellow;51;Ti senti una persona smemorata?;sì;no;molto spesso;a volte
821;Soul - Red;50;Ti senti una persona caritatevole?;sì;no;raramente;
822;Soul - Red;50;Ti senti una persona fantasiosa?;sì;no;raramente;quasi sempre
823;Soul - Red;50;Ti senti una persona umile?;sì;no;raramente;quasi sempre
824;Soul - Red;50;Ti senti una persona ottimista?;sì;no;raramente;quasi sempre
825;Soul - Red;50;Ti senti una persona pessimista?;sì;no;raramente;quasi sempre
826;Soul - Red;50;Ti senti una persona organizzata?;sì;no;raramente;quasi sempre
827;Soul - Red;50;Ti senti una persona loquace?;sì;no;raramente;quasi sempre
828;Soul - Red;50;Ti senti coinvolto quando guardi le soap opera?;si;no;abbastanza;non le guardo
829;Soul - Red;50;Cerchi sempre situazioni avventurose...;vero;falso;raramente;quasi sempre
830;Soul - Red;50;Hai delle abitudini radicate da anni...;vero;falso;solo alcune;
831;Soul - Red;50;Ti piacerebbe esaminare oggetti dell'antichità?;si ;no;forse, non ho mai provato;
832;Soul - Red;50;Ti piacerebbe saper interpretare correttamente degli esami medici?;si ;no;a volte;
833;Soul - Red;50;Ti piacerebbe azionare una gru in un cantiere edile?;si ;no;forse, non ho mai provato;
834;Soul - Red;50;Ti piacerebbe eseguire delle analisi scientifiche in una scena del crimine?;si ;no;forse, non ho mai provato;
835;Soul - Red;50;Ti piacerebbe insegnare a un bambino come giocare con gli altri bambini?;si ;no;forse, non ho mai provato;
836;Soul - Red;50;Ti piacerebbe incidere delle frasi sul legno?;si ;no;forse, non ho mai provato;
837;Soul - Red;50;Ti piacerebbe studiare le specie marine?;si ;no;forse, non l'ho mai fatto;
838;Soul - Red;50;Ti piacerebbe lavorare nelle forze armate?;si ;no;forse, non saprei;
839;Soul - Red;50;Ti piacerebbe ricevere complimenti per:;il carattere;il coraggio;l'intelligenza;
840;Behave;2;La gente rispetta la legge per paura delle sanzioni?;certamente;no;molto spesso è così ;
841;Behave;2; L'immigrazione crea problemi?;certamente;no;raramente;molto spesso
842;Behave;2;La maggior parte delle persone sono bugiarde?;si;no;è vero solo in parte;
843;Behave;2;Partecipi a qualche evento politico?;si;no;raramente;molto spesso
844;Behave;2;Presti volontariato in qualche associazione?;si;no;raramente;molto spesso
845;Behave;2;Rispetti i segnali di divieto?;si;no;raramente;quasi sempre
846;Behave;2;Sei attento a non inquinare?;si;no;raramente;quasi sempre
847;Behave;2;Ascolti la radio ad alto volume?;si;no;raramente;molto spesso
848;Behave;2;Quando vedi una persona in divisa...;la rispetto;mi è indifferente;ho una sensazione di risentimento;
849;Behave;2;Quando vedi una persona comportarsi in modo strano pensi che:;vuol essere al centro dell'attenzione;deve aver avuto un'infanzia difficile;è una persona estroversa;
850;Behave;2;Per raggiungere i tuoi obiettivi aggireresti volentieri delle regole:;vero;falso;dipende dall'importanza del mio obiettivo;
851;Behave;2;Consideri le persone che fanno volontariato:;generose;intraprendenti;come tutte le altre persone;egocentriche
852;Behave;2;Quando sei alla guida, come sei?;spericolato;molto attento;guido con calma ascoltando della buona musica;
853;Behave;2;Sei in autobus e vedi un anziano in piedi, cosa fai?;gli lascio il mio posto;guardo se c'è un posto libero per lui ;non faccio nulla;
854;Behave;2;Parli con una persona che ha problemi di udito e che fa fatica a comprenderti, cosa fai?;smetto di parlare;alzo molto la voce;scandisco più lentamente le parole;
855;Behave;2;Trovi una valigetta piena di soldi per strada, cosa fai?;la nascondo e la porto a casa;tolgo i soldi e lascio lì la valigetta;la consegno alle forze dell'ordine;
856;Behave;2;Le persone che non rispettano la religione altrui...;sono incivili;avranno le loro ragioni;oltre alla religione sicuramente non rispettano molte altre cose;
857;Behave;2;Quale tra queste tematiche senti più vicina alla tua sensibilità?;assistenza agli anziani;protezione dell'infanzia;salvaguardia degli animali;
858;Behave;2;Faresti volontariato in una casa di riposo per anziani?;no, non me la sentirei;certamente, adoro gli anziani;non lo so;
859;Behave;2;Interrompi ciò che stai facendo per aiutare gli altri?;sì;no;raramente;molto spesso
860;Behave;2;Aiuteresti una persona disabile a vestirsi?;si ;no;forse, non ho mai provato;
861;Behave;2;Ti interessano le leggi e le loro applicazioni?;si ;no;solo se ne ho bisogno personalmente ;
862;Behave;2;Una persona si sente male vicino a te nella metropolitana, come ti comporti?;l'aiuto immediatamente;chiamo subito un'ambulanza;chiedo aiuto alle altre persone che ci sono;
863;Reaction - Blue;40;Sei sopravissuto a un incidente aereo grazie a?;fortuna;Dio;strane coincidenze;
864;Reaction - Blue;40;Durante un viaggio in metropolitana vedi una donna subire un furto senza accorgersene. Cosa fai?;urlo contro il ladro;chiamo una guardia;faccio finta di nulla;
865;Reaction - Blue;40;Assisti a un'aggressione a pochi metri da te, come ti comporti?;aiuto la persona aggredita;chiamo la polizia;resto immobile;
866;Reaction - Blue;40;Incontri un uomo che chiede la carità, come ti comporti?;lascio un'offerta;cambio lato del marciapiede;resto indifferente;
867;Reaction - Blue;40;Buchi una gomma per strada, cosa fai?;la cambio;chiedo aiuto;aspetto che qualcuno si fermi ad aiutarmi;
868;Reaction - Blue;40;Sei rimasto solo nella tua città, cosa fai?;scappo;mi chiudo in casa;passo le giornate a vagare senza meta;
869;Reaction - Blue;40;Quando guardi le stelle...;riesco a vedere delle forme;ammiro la loro bellezza;mi sento tanto piccolo;
870;Reaction - Blue;40;Vedi una persona che fa l'autostop durante un forte temporale, cosa fai?;mi fermo e la faccio salire;le consiglio un alloggio li vicino;proseguo per la mia strada;
871;Reaction - Blue;40;Si è appena verificato un tamponamento, cosa fai?;mi fermo e chiedo se qualcuno si è fatto male;proseguo per la mia strada;mi fermo a guardare;
872;Reaction - Blue;40;Quando viaggi in aereo..;dormo;leggo;sono ansioso;
873;Reaction - Blue;40;Fermo in macchina in una colonna..;aspetto che finisca la fila;penso a come saltare la colonna;suono il clacson;
874;Reaction - Blue;40;Sei scappato dopo aver causato un incidente, lo racconteresti a qualcuno?;non lo direi a nessuno;dopo un po’ andrei alla polizia;lo racconterei alla persona più cara che ho;
875;Reaction - Blue;40;Ricevi un bacio all'improvviso da una persona sconosciuta, cosa fai?;resto immobile;mi arrabbio;ricambio se mi piace;
876;Reaction - Blue;40;Realizzi una grossa vincita, cosa fai?;non lo dico a nessuno;offro da bere a tutti;penso subito al mio futuro;
877;Reaction - Blue;40;Durante una scampagnata in bici scoppia un fortissimo temporale, cosa fai?;cerco un posto per ripararmi;comicio a pedalare velocemente;mi godo il temporale continuando la scampagnata;
878;Reaction - Blue;40;Un cane randagio ti viene incontro ringhiando, cosa fai?;scappo via;cerco di calmarlo;resto indifferente e continuo per la mia strada;
879;Reaction - Blue;40;Prendi il controllo di un aereo che si sta schiantando, dove atterri?;su un campo;cerco una pista di atterraggio;sull'acqua;
880;Reaction - Blue;40;Se scoppia un terremoto, cosa fai?;scappo in strada;resto immobile dove sono;cerco di aiutare chi ho vicino;
881;Reaction - Blue;40;Sei al primo piano di un edificio quando scoppia un incendio, cosa fai?;mi lancio dal balcone di casa;prendo l'ascensore;faccio le scale di corsa;
882;Reaction - Blue;40;Ti sei perso di notte in un luogo isolato, cosa fai?;aspetto dove sono che passi la notte;cerco aiuto;non lo so;
883;Reaction - Blue;40;Hai sognato di nuotare nell'oceano in mezzo ai pesci, come ti senti al risveglio?;sereno;inizio la giornata positivamente;spaventato, ho paura dell'acqua;
884;Reaction - Red;43;Sei su un'isola deserta e devi costruirti un riparo, dove lo realizzi?;sulla spiaggia;in alto sulla collina;va bene qualsiasi posto;
885;Reaction - Red;43;Sei a una festa con tuo figlio ma nessuno gioca con lui, cosa fai?;lo incoraggio a conoscere gli altri bambini;lo porto via;osservo come si comporta;
886;Reaction - Red;43;Hai dato un esame ed eri convinto di essere preparato ma hai preso un'insufficienza, come ti comporti?;mi arrabbio col professore;penso che farò meglio la prossima volta;cambio corso di studi;
887;Reaction - Red;43;Bloccato su un'isola deserta incontri degli indigeni, come ti comporti?;chiedo loro aiuto;scappo via;cerco di dialogare con loro;
888;Reaction - Red;43;Un insetto mai visto striscia sulla tua finestra, come ti comporti?;lo uccido;aspetto che se ne vada;chiamo qualcuno per farglielo vedere;
889;Reaction - Red;43;Sei arrivato alla cassa ma ti sei dimenticato il portafoglio, cosa fai?;mi scuso e torno a casa;chiedo se mi possono dare la merce ugualmente;chiedo a qualcuno se mi presta dei soldi;
890;Reaction - Red;43;Ti trovi in un bosco, come sono gli alberi?;alti e fitti;bassi e radi;non ne vedo;
891;Reaction - Red;43;Ti trovi in un bosco, in quale parte della giornata?;notte;giorno;alba;
892;Reaction - Red;43;Ti trovi in un bosco e hai di fronte un ruscello, com'è?;profondo;basso;molto largo;
893;Reaction - Red;43;Ti trovi in un bosco e incontri un fiume davanti a te, cosa fai?;lo attraverso;resto dove sono;aspetto che qualcuno arrivi ad aiutarmi;
894;Reaction - Red;43;Ti trovi in un bosco, è notte e trovi una caverna buia, cosa faI?;entro immediatamente ;ho paura, ma entro;ho paura e non entro;
895;Reaction - Red;43;Stai entrando in un bosco, qual è il colore che domina il paesaggio?;verde acceso;verde scuro;rosso;
896;Reaction - Red;43;Ti trovi in un bosco, com'è il tempo?;c'è una bellissima giornata;si intravede un pò di sole;è una giornata cupa;
897;Reaction - Red;43;In un bosco trovi una chiave, com'è?;arrugginita;nuova;leggermente usurata;
898;Reaction - Red;43;Sei impegnato ma il telefono continua a squillare, cosa fai?;rispondo sempre;rispondo ogni tanto;non rispondo mai;
899;Reaction - Red;43;Hai dimenticato il rubinetto aperto ma sei a lavoro, cosa fai?;torno a casa;chiamo un vicino;lo chiuderò quando torno;
900;Reaction - Red;43;Il tuo bambino non smette di piangere, cosa fai?;cerco di calmarlo con pazienza;chiamo i miei genitori;vado in ospedale;
901;Reaction - Red;43;Bussano alla porta di casa di notte, cosa fai?;fingo di non esserci ;chiedo chi è;mi precipito ad aprire con grande paura;
902;Reaction - Red;43;Assisti al furto della tua macchina, cosa fai?;chiamo la polizia;mi dispero;cerco di fermare i ladri;
903;Reaction - Red;43;Assisti a una lite tra due tuoi amici, cosa fai?;cerco di dividerli;mi arrabbio con entrambi;prendo le difese di chi per me ha ragione;
904;Reaction - Red;43;Entri in un negozio e vedi una persona spendere una gran quantità di denaro, cosa pensi?;è benestante;chissà da dove arrivano quei soldi;beata lei;
905;Reaction - Pink;42;Un tuo amico, dopo molti sacrifici ottiene una promozione nella tua azienda, cosa fai?;gli faccio le mie congratulazioni ;resto indifferente;non è più un mio amico;
906;Reaction - Pink;42;Ti viene prospettata un'offerta di guadagno importante ma poco chiara, cosa fai?;declino l'offerta;accetto immediatamente ;mi prendo del tempo per decidere cosa fare;
907;Reaction - Pink;42;Mentre passeggi di notte vieni fermato da una persona affascinante, cosa fai?;mi fermo per conoscerla;scappo via;con dispiacere me ne vado;
908;Reaction - Pink;42;Entri in ascensore e ti trovi solo con una persona che ha un grosso difetto fisico, cosa fai?;faccio finta di nulla;mi guardo intorno;guardo di nascosto il suo problema;la fisso
909;Reaction - Pink;42;Passeggiando in una spiaggia trovi un bracciale d'oro, cosa fai?;vado da un bagnino;fermo le persone vicino a me;me lo tengo;
910;Reaction - Pink;42;Durante una gita su un motoscafo, si rompe il motore della barca. Cosa fai?;mi faccio un bel bagno in mare;vado in panico;cerco di contattare qualcuno che mi possa aiutare;
911;Reaction - Pink;42;Sei a un colloquio con altre 4 persone, tutte vengono assunte tranne te. Cosa fai?;me ne vado molto triste;mi arrabbio moltissimo e me ne vado;pretendo spiegazioni;
912;Reaction - Pink;42;Scopri che i tuoi colleghi di lavoro sono amanti, cosa fai?;resto indifferente;lo dico al capo;lo racconto a tutti gli altri colleghi;
913;Reaction - Pink;42;Ti trovi in un luogo sconosciuto, cosa fai?;individuo un punto di riferimento;uso il navigatore;memorizzo l'ambiente che mi circonda;
914;Reaction - Pink;42;Ti trovi in una nuova città senza cellulare e una sola cartina geografica per le mani, cosa fai?;non so usarla e chiedo ai passanti;mi so orientare facilmente;studio bene la cartina per capire dove andare;
915;Reaction - Pink;42;Devi montare da solo dei mobili che ti hanno regalato, cosa fai?;chiedo aiuto;li monto facilmente;non è facile ma ci riesco;
916;Reaction - Pink;42;Devi organizzare l'evento dei tuoi sogni, dove lo realizzi?;in una spiaggia meravigliosa ;in una villa lussuosa;in uno splendido giardino;
917;Reaction - Pink;42;Quando sei al telefono con una persona, cosa fai?;faccio degli scarabocchi;fumo;mi concentro solo sulla chiamata;
918;Reaction - Pink;42;Sei di fronte a un castello, di che materiale è la porta d'ingresso?;legno;vetro;ferro;plastica
919;Reaction - Pink;42;Sei di fronte a un castello, che caratteristica ha la porta d'ingresso?;è semplice;è coperta di piante;è enorme;
920;Reaction - Pink;42;Sei appena entrato in un castello, cos'è la prima cosa che vedi?;un grande camino acceso;una grande sala con un bellissimo arredamento ;una biblioteca con migliaia di libri;un corridoio molto stretto
921;Reaction - Pink;42;Sei dentro a un castello e trovi una scala, com'è?;a chiocciola;è enorme con scalini molto larghi;è altissima;
922;Reaction - Pink;42;Sei dentro a un castello ed entri in una stanza al piano superiore, cosa vedi dalla finestra?;un grande prato verde;una foresta piena di neve;un mare in tempesta;una città
923;Reaction - Pink;42;Sei appena entrato in un castello e trovi una porta sul retro che porta a un cortile, com'è?;è bellissimo e ordinato;è disordinato ma sarebbe bellissimo se fosse tenuto bene;è tenuto malissimo e fa paura;
924;Reaction - Pink;42;Sei entrato in un castello, chi è il padrone di casa?;una persona gentile;una persona che mette paura;il castello è disabitato;
925;Reaction - Green;41;Sei entrato in un castello e hai molta fame, cosa trovi da mangiare?;nulla;ogni prelibatezza;solo carne di selvaggina;
926;Reaction - Green;41;Sei di fronte a un castello, che dimensioni ha?;è piccolo e ben tenuto;è grandissimo ma cade a pezzi;è grande e curato in ogni dettaglio;
927;Reaction - Green;41;Che strada hai fatto per arrrivare davanti a un bellissimo castello?;un sentiero stretto e pieno di insidie;sono passato attraverso splendidi prati verdi;un sentiero sterrato ma di grandi dimensioni;
928;Reaction - Green;41;Sei entrato in un castello e vedi un grande tavolo, che forma ha?;esagonale;circolare;rettangolare;
929;Reaction - Green;41;Sei entrato in un castello, c'è buio ma trovi 20 candele, quante ne accendi?;20;1;tra 2 e 10;tra 11 e 19
930;Reaction - Green;41;Sei entrato in un castello e all'interno vive solo un animale, cos'è?;un cane;una tigre;un pappagallo;un gatto
931;Reaction - Green;41;Al tuo funerale...;non si presenta nessuno;c'è pieno di gente;ci sono sole le persone a me più vicine;
932;Reaction - Green;41;Al tuo matrimonio ...;siamo in pochissimi;è una grandissima festa;siamo solo io e la persona che amo;
933;Reaction - Green;41;Quale tra queste situazioni preferiresti...;un mondo dove comando su tutti;un mondo dove non ci sono differenze;un mondo dove ognuno ha grandi opportunità ;
934;Reaction - Green;41;Se avessi una macchina del tempo...;cancellerei la morte di una persona amata;correggerei i miei errori;cambierei alcuni fatti storici;
935;Reaction - Green;41;Incontri un indovino che ti annuncia il matrimonio di tuo figlio, cosa gli chiedi?;con chi si sposa;quando si sposa;se il matrimonio andrà bene;
936;Reaction - Green;41;Se potessi scegliere una nuova carriera, cosa ti piacerebbe essere?;un medico di fama internazionale ;una star del cinema;un grande avvocato;sto bene così
937;Reaction - Green;41;Se potessi scegliere cosa aggiungere nella tua vita, cosa vorresti?;più tempo;più soldi;più amore;
938;Reaction - Green;41;La barca su cui stai facendo un viaggio si rovescia, cosa fai?;sacrifico uno sconosciuto per salvare un mio familiare;mi salvo sacrificando un altro;muoio ma salvo un'altra persona;
939;Reaction - Green;41;Hai la possibilità di modificare il tempo, cosa preferiresti fare?;cambiare il passato ;controllare il presente;conoscere e modificare il futuro;
940;Reaction - Green;41;Prima di scattare una foto cosa dici?;Cheese!;faccio il countdown;nulla;
941;Reaction - Green;41;Un bambino piccolo cade mentre sta correndo, come reagisci?;mi spavento;mi metto a ridere;penso che se fosse stato attento non gli sarebbe successo nulla;
942;Reaction - Green;41;Stai passeggiando in una grande città e incontri molte persone, quante ti sorridono?;molte;pochissime;non ci faccio caso;
943;Reaction - Green;41;Devi far sorridere uno sconosciuto, cosa gli racconti?;una barzelletta;un aneddoto della mia vita;un mio difetto;
944;Reaction - Green;41;a una festa ti vogliono continuamente fotografare, cosa pensi?;odio le foto;sono felice;la gente è proprio maleducata;
945;Money - Green;29;Ti fanno un regalo di poco valore, cosa pensi?;lo apprezzo lo stesso;mi sembra uno sgarro;la gente è avara;
946;Money - Green;29;Ti invitano a pranzo e poi ti fanno pagare, cosa pensi?;non ci faccio caso;non ci uscirò mai più assieme;chi mi ha invitato non è molto educato;
947;Money - Green;29;Un amico indossa l'orologio dei tuoi sogni, cosa pensi?;starebbe meglio a me;sono felice per lui/lei;chissà come ha fatto a comprarlo;
948;Money - Green;29;Chi ti ha invitato annulla l’appuntamento a pochi minuti dal vostro incontro, cosa pensi?;sì è inventato una scusa;ha avuto veramente un problema;è una persona maleducata;
949;Money - Green;29;A cosa ti fa pensare la forma di un prisma?;successo;una forma geometrica ;mistero;
950;Money - Green;29;Un tuo amico ti fa notare un grave errore che hai fatto, cosa pensi:;grazie per il prezioso aiuto;fatti gli affari tuoi;mi fa sempre notare solo le cose negative;
951;Money - Green;29;Vorresti vincere la lotteria?;certamente;no;forse avrei paura a vincere una grossa somma;
952;Money - Green;29;Se incassassi una grande cifra alla lotteria cosa faresti?;cambierei vita;comprerei tutto ciò che desidero;non mi cambierebbe nulla;
953;Money - Green;29;Associ il denaro a: ;felicità;potere;tranquillità;avidità 
954;Money - Green;29;A quale acquisto non potresti rinunciare?;macchina;libri;cibo;
955;Money - Green;29;Trovi un foglio per strada, cosa c'è scritto sopra?;una lettera d'amore;un codice bancario segreto;una richiesta d'aiuto;
956;Money - Green;29;Ti obbligano a guardare un programma, di cosa si tratta?;un telegiornale;un film romantico;un programma scientifico;un documentario
957;Money - Green;29;Il negozio sotto casa tua ha prezzi cari, lo preferisci a uno distante con prezzi più economici?;si;no;solo se i proprietari sono molto gentili;
958;Money - Green;29;Vuoi fare un regalo alla persona che ami ma non hai soldi, cosa fai?;mi faccio prestare i soldi;rinuncio;cerco di farglielo appena potrò;
959;Money - Green;29;Un estraneo ti ha inserito nel suo testamento, cosa pensi?;che fortuna ho avuto;si deve essere sbagliato;sicuramente avrò fatto del bene senza accorgermene ;
960;Money - Green;29;Hai comprato, senza saperlo, una casa sopra un possibile giacimento petrolifero, cosa fai?;provo a rivendere la casa guadagnandoci;mi indebito e compro dei macchinari per estrarre il petrolio;non mi interessa e continuo a vivere senza pensarci;
961;Money - Green;29;Se pensi ai tuoi obiettivi economici per i prossimi 3 mesi cosa ti viene in mente?;diventare ricco;risparmiare;mantenere il mio attuale tenore di vita;
962;Money - Green;29;Esci sempre con molti soldi in tasca?;sì;no;raramente;molto spesso
963;Money - Green;29;Ti piacerebbe fare delle valutazioni sul valore di alcuni oggetti?;si ;no;forse, non ho mai provato;
964;Money - Green;29;Conservi i pagamenti che hai effettuato?;si ;no;raramente;quasi sempre
965;Money - Green;29;Ti piacerebbe supervisionare tutti gli aspetti di una società quotata?;si ;no, non mi interessa;magari, sarebbe bellissimo;no, troppo complicato
